timestamp,latitude,longitude,altitude
0,42.23791,-71.82774,1803.6
0.2,42.23791,-71.82784,1803.6
0.4,42.23791,-71.82793,1803.6
0.6,42.23791,-71.82802,1803.6
0.8,42.23791,-71.82811,1803.7
1,42.23791,-71.8282,1803.7
1.2,42.23791,-71.82829,1803.8
1.4,42.23791,-71.82837,1803.8
1.6,42.23791,-71.82846,1803.8
1.8,42.23791,-71.82855,1803.8
2,42.23791,-71.82864,1803.9
2.2,42.23792,-71.82873,1803.9
2.4,42.23792,-71.82882,1803.9
2.6,42.23792,-71.82891,1804
2.8,42.23792,-71.829,1804
3,42.23792,-71.82908,1804.1
3.2,42.23792,-71.82917,1804.1
3.4,42.23792,-71.82927,1804.2
3.6,42.23792,-71.82936,1804.3
3.8,42.23792,-71.82945,1804.4
4,42.23792,-71.82953,1804.5
4.2,42.23792,-71.82962,1804.6
4.4,42.23792,-71.82971,1804.7
4.6,42.23792,-71.8298,1804.8
4.8,42.23792,-71.82989,1804.9
5,42.23793,-71.82998,1805.1
5.2,42.23793,-71.83007,1805.2
5.4,42.23793,-71.83016,1805.3
5.6,42.23793,-71.83026,1805.5
5.8,42.23793,-71.83035,1805.6
6,42.23793,-71.83044,1805.8
6.2,42.23793,-71.83052,1805.9
6.4,42.23793,-71.83061,1806
6.6,42.23793,-71.8307,1806.1
6.8,42.23793,-71.83079,1806.3
7,42.23794,-71.83088,1806.6
7.2,42.23793,-71.83097,1806.5
7.4,42.23793,-71.83106,1806.6
7.6,42.23793,-71.83115,1806.8
7.8,42.23793,-71.83123,1806.8
8,42.23793,-71.83132,1806.7
8.2,42.23793,-71.83142,1806.6
8.4,42.23793,-71.83151,1806.6
8.6,42.23793,-71.8316,1806.6
8.8,42.23793,-71.83168,1806.4
9,42.23793,-71.83177,1806.3
9.2,42.23793,-71.83185,1806.3
9.4,42.23794,-71.83193,1806.2
9.6,42.23794,-71.83201,1806.1
9.8,42.23794,-71.8321,1806.1
10,42.23794,-71.83218,1806
10.2,42.23794,-71.83226,1805.9
10.4,42.23794,-71.83234,1806
10.6,42.23794,-71.83241,1805.9
10.8,42.23794,-71.83249,1805.8
11,42.23795,-71.83257,1805.8
11.2,42.23795,-71.83264,1805.8
11.4,42.23796,-71.83272,1805.7
11.6,42.23796,-71.83279,1805.7
11.8,42.23796,-71.83286,1805.5
12,42.23797,-71.83293,1805.5
12.2,42.23797,-71.83299,1805.3
12.4,42.23798,-71.83306,1805.2
12.6,42.23799,-71.83312,1805.1
12.8,42.238,-71.83318,1804.9
13,42.23801,-71.83325,1804.8
13.2,42.23801,-71.8333,1804.6
13.4,42.23802,-71.83336,1804.4
13.6,42.23803,-71.83342,1804.1
13.8,42.23804,-71.83347,1803.9
14,42.23804,-71.83352,1803.7
14.2,42.23806,-71.83358,1803.3
14.4,42.23806,-71.83362,1803.1
14.6,42.23807,-71.83369,1802.8
14.8,42.23808,-71.83374,1802.5
15,42.23809,-71.83378,1802.1
15.2,42.2381,-71.83384,1801.7
15.4,42.2381,-71.83388,1801.3
15.6,42.23811,-71.83392,1801
15.8,42.23812,-71.83398,1800.5
16,42.23813,-71.83401,1800
16.2,42.23814,-71.83407,1799.5
16.4,42.23814,-71.83411,1799.1
16.6,42.23815,-71.83415,1798.6
16.8,42.23816,-71.8342,1798
17,42.23817,-71.83424,1797.5
17.2,42.23817,-71.83427,1797
17.4,42.23818,-71.83432,1796.4
17.6,42.23819,-71.83435,1795.9
17.8,42.2382,-71.8344,1795.2
18,42.23821,-71.83443,1794.8
18.2,42.23821,-71.83446,1794.2
18.4,42.23822,-71.8345,1793.5
18.6,42.23823,-71.83453,1792.8
18.8,42.23824,-71.83456,1792.3
19,42.23824,-71.8346,1791.6
19.2,42.23825,-71.83463,1790.9
19.4,42.23826,-71.83467,1790.2
19.6,42.23827,-71.83469,1789.6
19.8,42.23828,-71.83472,1788.9
20,42.23828,-71.83476,1788.1
20.2,42.23829,-71.83478,1787.4
20.4,42.2383,-71.83481,1786.7
20.6,42.23831,-71.83484,1786
20.8,42.23832,-71.83486,1785.3
21,42.23832,-71.83489,1784.5
21.2,42.23833,-71.83491,1783.8
21.4,42.23834,-71.83493,1783.1
21.6,42.23835,-71.83496,1782.3
21.8,42.23836,-71.83498,1781.5
22,42.23837,-71.835,1780.7
22.2,42.23838,-71.83502,1780
22.4,42.23839,-71.83504,1779.2
22.6,42.2384,-71.83507,1778.4
22.8,42.23841,-71.83509,1777.6
23,42.23842,-71.8351,1776.9
23.2,42.23843,-71.83512,1776
23.4,42.23844,-71.83514,1775.2
23.6,42.23845,-71.83516,1774.4
23.8,42.23846,-71.83518,1773.6
24,42.23847,-71.83519,1772.8
24.2,42.23848,-71.83521,1771.9
24.4,42.23849,-71.83523,1771.1
24.6,42.2385,-71.83524,1770.2
24.8,42.2385,-71.83526,1769.5
25,42.23852,-71.83527,1768.6
25.2,42.23853,-71.83529,1767.8
25.4,42.23853,-71.8353,1767
25.6,42.23854,-71.83531,1766.2
25.8,42.23855,-71.83532,1765.4
26,42.23856,-71.83534,1764.5
26.2,42.23857,-71.83535,1763.7
26.4,42.23858,-71.83536,1762.9
26.6,42.23859,-71.83537,1762.1
26.8,42.2386,-71.83539,1761.2
27,42.23861,-71.8354,1760.3
27.2,42.23862,-71.83541,1759.5
27.4,42.23863,-71.83542,1758.6
27.6,42.23864,-71.83543,1757.8
27.8,42.23866,-71.83544,1756.9
28,42.23866,-71.83545,1756.2
28.2,42.23867,-71.83546,1755.3
28.4,42.23868,-71.83547,1754.5
28.6,42.23869,-71.83548,1753.6
28.8,42.2387,-71.83549,1752.8
29,42.23871,-71.8355,1751.9
29.2,42.23872,-71.83551,1751
29.4,42.23873,-71.83551,1750.1
29.6,42.23874,-71.83552,1749.2
29.8,42.23875,-71.83553,1748.4
30,42.23876,-71.83554,1747.5
30.2,42.23877,-71.83554,1746.7
30.4,42.23878,-71.83555,1745.8
30.6,42.23879,-71.83555,1745
30.8,42.2388,-71.83556,1744.1
31,42.23881,-71.83557,1743.2
31.2,42.23882,-71.83557,1742.4
31.4,42.23883,-71.83558,1741.5
31.6,42.23883,-71.83558,1740.7
31.8,42.23884,-71.83558,1739.7
32,42.23885,-71.83559,1738.8
32.2,42.23886,-71.83559,1738
32.4,42.23887,-71.8356,1737
32.6,42.23888,-71.8356,1736.1
32.8,42.23889,-71.8356,1735.3
33,42.2389,-71.83561,1734.4
33.2,42.23891,-71.83561,1733.5
33.4,42.23891,-71.83561,1732.7
33.6,42.23892,-71.83562,1731.8
33.8,42.23893,-71.83562,1731
34,42.23894,-71.83562,1730.1
34.2,42.23895,-71.83563,1729.2
34.4,42.23896,-71.83563,1728.3
34.6,42.23897,-71.83563,1727.4
34.8,42.23898,-71.83563,1726.5
35,42.23899,-71.83563,1725.7
35.2,42.239,-71.83564,1724.8
35.4,42.23901,-71.83563,1723.9
35.6,42.23902,-71.83564,1723
35.8,42.23903,-71.83564,1722.1
36,42.23904,-71.83564,1721.3
36.2,42.23905,-71.83564,1720.4
36.4,42.23905,-71.83564,1719.6
36.6,42.23906,-71.83564,1718.8
36.8,42.23907,-71.83564,1717.9
37,42.23908,-71.83564,1717.1
37.2,42.23909,-71.83565,1716.2
37.4,42.2391,-71.83565,1715.3
37.6,42.23912,-71.83565,1714.4
37.8,42.23913,-71.83565,1713.5
38,42.23914,-71.83565,1712.6
38.2,42.23915,-71.83565,1711.8
