timestamp,latitude,longitude,altitude
0,42.27318,-71.78416,1666.4
0.2,42.27318,-71.78425,1666.4
0.4,42.27318,-71.78434,1666.4
0.6,42.27318,-71.78443,1666.4
0.8,42.27318,-71.78452,1666.4
1,42.27318,-71.78459,1666.4
1.2,42.27318,-71.78468,1666.4
1.4,42.27319,-71.78479,1666.4
1.6,42.27319,-71.78487,1666.4
1.8,42.27319,-71.78496,1666.4
2,42.27319,-71.78505,1666.4
2.2,42.27319,-71.78514,1666.4
2.4,42.27319,-71.78523,1666.4
2.6,42.27319,-71.7853,1666.4
2.8,42.27319,-71.78539,1666.4
3,42.27319,-71.7855,1666.4
3.2,42.27319,-71.78559,1666.4
3.4,42.27319,-71.78568,1666.4
3.6,42.27319,-71.78576,1666.4
3.8,42.27319,-71.78585,1666.4
4,42.2732,-71.78594,1666.4
4.2,42.2732,-71.78602,1666.4
4.4,42.2732,-71.7861,1666.4
4.6,42.2732,-71.78621,1666.4
4.8,42.2732,-71.7863,1666.4
5,42.2732,-71.78639,1666.4
5.2,42.2732,-71.78647,1666.4
5.4,42.2732,-71.78656,1666.4
5.6,42.2732,-71.78665,1666.4
5.8,42.2732,-71.78673,1666.4
6,42.2732,-71.78681,1666.4
6.2,42.2732,-71.78692,1666.4
6.4,42.2732,-71.78701,1666.4
6.6,42.27321,-71.7871,1666.4
6.8,42.27321,-71.78718,1666.4
7,42.27321,-71.78727,1666.4
7.2,42.27321,-71.78736,1666.4
7.4,42.27321,-71.78744,1666.4
7.6,42.27321,-71.78753,1666.4
7.8,42.27321,-71.78763,1666.4
8,42.27321,-71.78772,1666.4
8.2,42.27321,-71.78781,1666.4
8.4,42.27321,-71.7879,1666.4
8.6,42.27321,-71.78798,1666.4
8.8,42.27321,-71.78807,1666.4
9,42.27322,-71.78815,1666.4
9.2,42.27322,-71.78824,1666.4
9.4,42.27322,-71.78834,1666.4
9.6,42.27322,-71.78843,1666.4
9.8,42.27322,-71.78852,1666.4
10,42.27322,-71.78861,1666.4
10.2,42.27322,-71.78869,1666.4
10.4,42.27322,-71.78878,1666.5
10.6,42.27322,-71.78886,1666.5
10.8,42.27322,-71.78895,1666.5
11,42.27323,-71.78905,1666.5
11.2,42.27323,-71.78914,1666.5
11.4,42.27323,-71.78923,1666.5
11.6,42.27323,-71.78931,1666.5
11.8,42.27323,-71.7894,1666.5
12,42.27323,-71.78949,1666.6
12.2,42.27323,-71.78957,1666.5
12.4,42.27323,-71.78966,1666.5
12.6,42.27323,-71.78976,1666.5
12.8,42.27323,-71.78985,1666.5
13,42.27324,-71.78993,1666.5
13.2,42.27324,-71.79002,1666.4
13.4,42.27324,-71.79011,1666.4
13.6,42.27324,-71.7902,1666.4
13.8,42.27324,-71.79027,1666.4
14,42.27324,-71.79036,1666.4
14.2,42.27324,-71.79046,1666.4
14.4,42.27324,-71.79055,1666.4
14.6,42.27324,-71.79064,1666.5
14.8,42.27325,-71.79073,1666.5
15,42.27325,-71.79082,1666.5
15.2,42.27325,-71.7909,1666.5
15.4,42.27325,-71.79098,1666.5
15.6,42.27325,-71.79107,1666.5
15.8,42.27326,-71.79117,1666.5
16,42.27326,-71.79126,1666.5
16.2,42.27326,-71.79135,1666.5
16.4,42.27326,-71.79143,1666.5
16.6,42.27326,-71.79152,1666.5
16.8,42.27327,-71.79161,1666.5
17,42.27327,-71.79169,1666.5
17.2,42.27327,-71.79177,1666.5
17.4,42.27327,-71.79187,1666.5
17.6,42.27327,-71.79196,1666.5
17.8,42.27328,-71.79205,1666.5
18,42.27328,-71.79213,1666.5
18.2,42.27328,-71.79222,1666.5
18.4,42.27328,-71.79231,1666.5
18.6,42.27328,-71.79238,1666.4
18.8,42.27329,-71.79247,1666.4
19,42.27329,-71.79256,1666.3
19.2,42.27329,-71.79265,1666.3
19.4,42.2733,-71.79274,1666.2
19.6,42.2733,-71.79282,1666.1
19.8,42.2733,-71.7929,1666.1
20,42.27331,-71.79299,1666
20.2,42.27331,-71.79306,1665.9
20.4,42.27332,-71.79314,1665.8
20.6,42.27332,-71.79324,1665.7
20.8,42.27332,-71.79332,1665.6
21,42.27333,-71.7934,1665.5
21.2,42.27333,-71.79348,1665.5
21.4,42.27334,-71.79356,1665.5
21.6,42.27335,-71.79364,1665.4
21.8,42.27335,-71.79371,1665.3
22,42.27336,-71.79379,1665.2
22.2,42.27336,-71.79388,1665
22.4,42.27337,-71.79396,1664.8
22.6,42.27337,-71.79404,1664.7
22.8,42.27338,-71.79411,1664.4
23,42.27338,-71.79419,1664.2
23.2,42.27339,-71.79426,1663.9
23.4,42.2734,-71.79433,1663.6
23.6,42.2734,-71.7944,1663.3
23.8,42.27341,-71.79447,1662.8
24,42.27341,-71.79454,1662.4
24.2,42.27342,-71.79461,1661.9
24.4,42.27343,-71.79468,1661.5
24.6,42.27344,-71.79474,1661.1
24.8,42.27345,-71.79481,1660.6
25,42.27345,-71.79487,1660.4
25.2,42.27346,-71.79494,1660.1
25.4,42.27347,-71.795,1659.7
25.6,42.27348,-71.79507,1659.4
25.8,42.27348,-71.79513,1659.1
26,42.27349,-71.79518,1658.7
26.2,42.2735,-71.79524,1658.4
26.4,42.2735,-71.7953,1658
26.6,42.27351,-71.79534,1657.8
26.8,42.27351,-71.79539,1657.4
27,42.27352,-71.79542,1657
27.2,42.27353,-71.79547,1656.6
27.4,42.27353,-71.79551,1656.2
27.6,42.27354,-71.79554,1655.9
27.8,42.27354,-71.79558,1655.5
28,42.27355,-71.79562,1655.1
28.2,42.27355,-71.79565,1654.8
