timestamp,latitude,longitude,altitude
0,42.27301,-71.7878,1936.9
0.2,42.27301,-71.78789,1936.9
0.4,42.27301,-71.78796,1937
0.6,42.27301,-71.78805,1937
0.8,42.27301,-71.78816,1937
1,42.27301,-71.78825,1937
1.2,42.27301,-71.78834,1937.1
1.4,42.27301,-71.78843,1937.1
1.6,42.27302,-71.78852,1937.1
1.8,42.27302,-71.78861,1937.2
2,42.27302,-71.78869,1937.2
2.2,42.27302,-71.78878,1937.3
2.4,42.27302,-71.78888,1937.3
2.6,42.27302,-71.78897,1937.4
2.8,42.27302,-71.78907,1937.4
3,42.27302,-71.78915,1937.5
3.2,42.27302,-71.78924,1937.6
3.4,42.27302,-71.78933,1937.6
3.6,42.27302,-71.78941,1937.7
3.8,42.27302,-71.7895,1937.8
4,42.27302,-71.7896,1937.9
4.2,42.27302,-71.78969,1938
4.4,42.27302,-71.78979,1938.1
4.6,42.27302,-71.78987,1938.2
4.8,42.27302,-71.78996,1938.3
5,42.27303,-71.79005,1938.4
5.2,42.27303,-71.79013,1938.4
5.4,42.27303,-71.79022,1938.5
5.6,42.27303,-71.79032,1938.6
5.8,42.27303,-71.79042,1938.7
6,42.27303,-71.79051,1938.7
6.2,42.27303,-71.7906,1938.8
6.4,42.27303,-71.79069,1938.9
6.6,42.27303,-71.79078,1939
6.8,42.27303,-71.79086,1939.1
7,42.27303,-71.79094,1939.2
7.2,42.27304,-71.79105,1939.4
7.4,42.27304,-71.79114,1939.5
7.6,42.27304,-71.79123,1939.6
7.8,42.27304,-71.79132,1939.7
8,42.27304,-71.79141,1939.8
8.2,42.27304,-71.7915,1939.9
8.4,42.27304,-71.79158,1940
8.6,42.27305,-71.79167,1940
8.8,42.27305,-71.79176,1940.1
9,42.27305,-71.79185,1940.2
9.2,42.27305,-71.79194,1940.2
9.4,42.27305,-71.79202,1940.3
9.6,42.27306,-71.79211,1940.3
9.8,42.27306,-71.7922,1940.3
10,42.27306,-71.79227,1940.4
10.2,42.27306,-71.79236,1940.4
10.4,42.27307,-71.79245,1940.4
10.6,42.27307,-71.79254,1940.4
10.8,42.27308,-71.79262,1940.4
11,42.27308,-71.79271,1940.4
11.2,42.27309,-71.79279,1940.4
11.4,42.27309,-71.79287,1940.4
11.6,42.2731,-71.79295,1940.4
11.8,42.27311,-71.79303,1940.3
12,42.27311,-71.79312,1940.3
12.2,42.27312,-71.7932,1940.2
12.4,42.27312,-71.79329,1940.2
12.6,42.27313,-71.79337,1940.1
12.8,42.27314,-71.79345,1940
13,42.27315,-71.79353,1940
13.2,42.27315,-71.7936,1939.8
13.4,42.27316,-71.79368,1939.7
13.6,42.27317,-71.79377,1939.6
13.8,42.27318,-71.79385,1939.4
14,42.27318,-71.79392,1939.3
14.2,42.27319,-71.79399,1939
14.4,42.2732,-71.79407,1938.9
14.6,42.27321,-71.79414,1938.7
14.8,42.27322,-71.7942,1938.5
15,42.27323,-71.79426,1938.3
15.2,42.27324,-71.79433,1938
15.4,42.27325,-71.79439,1937.8
15.6,42.27325,-71.79446,1937.6
15.8,42.27326,-71.79451,1937.4
16,42.27327,-71.79457,1937.1
16.2,42.27328,-71.79463,1936.8
16.4,42.27329,-71.79468,1936.7
16.6,42.2733,-71.79474,1936.4
16.8,42.27331,-71.79479,1936.2
17,42.27332,-71.79484,1935.9
17.2,42.27332,-71.79489,1935.6
17.4,42.27334,-71.79494,1935.4
17.6,42.27335,-71.79499,1935.1
17.8,42.27335,-71.79504,1934.8
18,42.27336,-71.79509,1934.6
18.2,42.27337,-71.79514,1934.3
18.4,42.27338,-71.79518,1934
18.6,42.27339,-71.79523,1933.7
18.8,42.2734,-71.79527,1933.3
19,42.27341,-71.79532,1933
19.2,42.27342,-71.79536,1932.6
19.4,42.27342,-71.7954,1932.3
19.6,42.27343,-71.79544,1931.9
19.8,42.27344,-71.79548,1931.5
20,42.27345,-71.79552,1931.1
20.2,42.27346,-71.79556,1930.7
20.4,42.27347,-71.7956,1930.3
20.6,42.27349,-71.79564,1929.7
20.8,42.2735,-71.79568,1929.2
21,42.27351,-71.79572,1928.7
21.2,42.27352,-71.79575,1928.1
21.4,42.27353,-71.79579,1927.6
21.6,42.27355,-71.79582,1926.8
21.8,42.27356,-71.79586,1926.2
22,42.27357,-71.7959,1925.6
22.2,42.27358,-71.79592,1924.8
22.4,42.27359,-71.79596,1924.1
22.6,42.2736,-71.79599,1923.4
22.8,42.27361,-71.79601,1922.6
23,42.27362,-71.79603,1921.9
23.2,42.27363,-71.79605,1921.1
23.4,42.27364,-71.79608,1920.4
23.6,42.27365,-71.7961,1919.7
23.8,42.27367,-71.79612,1919
24,42.27368,-71.79614,1918.3
24.2,42.27369,-71.79616,1917.5
24.4,42.2737,-71.79618,1916.8
24.6,42.27371,-71.7962,1916.1
24.8,42.27372,-71.79622,1915.3
25,42.27373,-71.79624,1914.6
25.2,42.27374,-71.79626,1913.9
25.4,42.27375,-71.79627,1913.1
25.6,42.27376,-71.79629,1912.4
25.8,42.27377,-71.79631,1911.6
26,42.27378,-71.79632,1910.8
26.2,42.27379,-71.79634,1910.1
26.4,42.2738,-71.79635,1909.2
26.6,42.27381,-71.79637,1908.5
26.8,42.27382,-71.79638,1907.7
27,42.27383,-71.79639,1906.9
27.2,42.27384,-71.79641,1906.2
27.4,42.27385,-71.79642,1905.4
27.6,42.27387,-71.79643,1904.6
27.8,42.27388,-71.79645,1903.8
28,42.27389,-71.79646,1903
28.2,42.2739,-71.79647,1902.2
28.4,42.27391,-71.79648,1901.4
28.6,42.27392,-71.79649,1900.5
28.8,42.27393,-71.7965,1899.7
29,42.27394,-71.79651,1899
29.2,42.27395,-71.79652,1898.1
29.4,42.27396,-71.79653,1897.3
29.6,42.27397,-71.79654,1896.4
29.8,42.27398,-71.79655,1895.6
30,42.27399,-71.79656,1894.8
30.2,42.274,-71.79657,1894
30.4,42.27401,-71.79658,1893.2
30.6,42.27402,-71.79659,1892.3
30.8,42.27403,-71.79659,1891.4
31,42.27404,-71.7966,1890.6
31.2,42.27405,-71.7966,1889.7
31.4,42.27406,-71.79661,1888.9
31.6,42.27407,-71.79662,1888
31.8,42.27408,-71.79662,1887.1
32,42.27409,-71.79663,1886.3
32.2,42.2741,-71.79664,1885.5
32.4,42.27411,-71.79664,1884.6
32.6,42.27412,-71.79665,1883.8
32.8,42.27414,-71.79664,1882.8
33,42.27414,-71.79665,1882
33.2,42.27415,-71.79666,1881.2
33.4,42.27417,-71.79665,1880.3
33.6,42.27418,-71.79666,1879.5
33.8,42.27418,-71.79666,1878.6
34,42.2742,-71.79666,1877.7
34.2,42.27421,-71.79667,1876.9
34.4,42.27422,-71.79666,1875.9
34.6,42.27423,-71.79666,1875.1
34.8,42.27424,-71.79667,1874.3
35,42.27425,-71.79666,1873.4
35.2,42.27426,-71.79666,1872.5
35.4,42.27427,-71.79667,1871.7
35.6,42.27428,-71.79666,1870.8
35.8,42.27429,-71.79666,1870
36,42.2743,-71.79664,1869.1
36.2,42.27431,-71.79665,1868.3
36.4,42.27432,-71.79665,1867.4
36.6,42.27433,-71.79663,1866.5
36.8,42.27434,-71.79664,1865.7
37,42.27435,-71.79664,1864.8
37.2,42.27436,-71.79662,1864
37.4,42.27437,-71.79662,1863.1
37.6,42.27438,-71.7966,1862.2
37.8,42.27439,-71.79661,1861.4
38,42.27439,-71.79661,1860.5
38.2,42.2744,-71.79659,1859.7
38.4,42.27441,-71.79659,1858.9
38.6,42.27442,-71.79659,1858
38.8,42.27443,-71.79657,1857.2
39,42.27444,-71.79657,1856.4
39.2,42.27445,-71.79655,1855.5
39.4,42.27445,-71.79655,1854.6
39.6,42.27446,-71.79655,1853.8
39.8,42.27447,-71.79653,1853
40,42.27448,-71.79653,1852.1
40.2,42.27449,-71.79653,1851.2
40.4,42.2745,-71.79651,1850.5
40.6,42.2745,-71.79651,1849.6
40.8,42.27451,-71.79648,1848.8
41,42.27452,-71.79649,1847.9
41.2,42.27453,-71.79649,1847.1
41.4,42.27453,-71.79647,1846.3
41.6,42.27454,-71.79647,1845.4
41.8,42.27455,-71.79647,1844.5
42,42.27455,-71.79645,1843.7
42.2,42.27456,-71.79645,1842.9
42.4,42.27456,-71.79643,1841.9
42.6,42.27457,-71.79643,1841.1
42.8,42.27458,-71.79643,1840.2
43,42.27458,-71.79642,1839.4
43.2,42.27459,-71.79642,1838.5
43.4,42.2746,-71.79642,1837.6
43.6,42.2746,-71.79641,1836.7
43.8,42.27461,-71.79641,1835.8
44,42.2746,-71.7964,1834.8
44.2,42.27461,-71.7964,1833.9
44.4,42.27462,-71.7964,1833
44.6,42.27462,-71.79639,1832
44.8,42.27463,-71.79639,1831.2
