timestamp,latitude,longitude,altitude
0,42.27281,-71.70993,1586.9
0.2,42.27279,-71.71,1586.9
0.4,42.27276,-71.71007,1586.9
0.6,42.27273,-71.71016,1586.9
0.8,42.27271,-71.71024,1586.8
1,42.27268,-71.71032,1586.8
1.2,42.27266,-71.7104,1586.8
1.4,42.27263,-71.71048,1586.7
1.6,42.27261,-71.71056,1586.7
1.8,42.27259,-71.71063,1586.7
2,42.27256,-71.71071,1586.6
2.2,42.27254,-71.7108,1586.6
2.4,42.27251,-71.71088,1586.6
2.6,42.27249,-71.71096,1586.5
2.8,42.27247,-71.71104,1586.5
3,42.27245,-71.71112,1586.5
3.2,42.27242,-71.7112,1586.5
3.4,42.2724,-71.71127,1586.4
3.6,42.27238,-71.71135,1586.4
3.8,42.27236,-71.71145,1586.4
4,42.27234,-71.71153,1586.4
4.2,42.27232,-71.71161,1586.3
4.4,42.2723,-71.71169,1586.3
4.6,42.27228,-71.71177,1586.3
4.8,42.27225,-71.71187,1586.3
5,42.27223,-71.71195,1586.2
5.2,42.27221,-71.71204,1586.2
5.4,42.27219,-71.71212,1586.2
5.6,42.27217,-71.7122,1586.2
5.8,42.27216,-71.71229,1586.2
6,42.27214,-71.71236,1586.1
6.2,42.27212,-71.71245,1586.1
6.4,42.2721,-71.71254,1586.1
6.6,42.27208,-71.71263,1586.1
6.8,42.27207,-71.71271,1586.1
7,42.27205,-71.71279,1586
7.2,42.27203,-71.71288,1586
7.4,42.27202,-71.71296,1586
7.6,42.272,-71.71304,1586
7.8,42.27199,-71.71312,1585.9
8,42.27197,-71.71322,1585.9
8.2,42.27195,-71.7133,1585.9
8.4,42.27194,-71.71339,1585.9
8.6,42.27192,-71.71347,1585.8
8.8,42.27191,-71.71356,1585.8
9,42.27189,-71.71366,1585.8
9.2,42.27188,-71.71374,1585.8
9.4,42.27186,-71.71383,1585.8
9.6,42.27185,-71.71392,1585.7
9.8,42.27184,-71.714,1585.7
10,42.27182,-71.71409,1585.7
10.2,42.27181,-71.71417,1585.7
10.4,42.2718,-71.71425,1585.7
10.6,42.27179,-71.71435,1585.6
10.8,42.27178,-71.71444,1585.6
11,42.27176,-71.71453,1585.6
11.2,42.27175,-71.71461,1585.6
11.4,42.27174,-71.7147,1585.6
11.6,42.27173,-71.71479,1585.5
11.8,42.27172,-71.71486,1585.5
12,42.27171,-71.71495,1585.5
12.2,42.2717,-71.71505,1585.5
12.4,42.27169,-71.71514,1585.5
12.6,42.27168,-71.71523,1585.5
12.8,42.27168,-71.71531,1585.6
13,42.27167,-71.7154,1585.6
13.2,42.27166,-71.71549,1585.6
13.4,42.27165,-71.71556,1585.6
13.6,42.27164,-71.71565,1585.5
13.8,42.27164,-71.71575,1585.6
14,42.27163,-71.71584,1585.6
14.2,42.27162,-71.71593,1585.6
14.4,42.27162,-71.71601,1585.6
14.6,42.27161,-71.7161,1585.6
14.8,42.2716,-71.71621,1585.6
15,42.2716,-71.7163,1585.6
15.2,42.27159,-71.71639,1585.6
15.4,42.27159,-71.71648,1585.6
15.6,42.27158,-71.71657,1585.6
15.8,42.27158,-71.71666,1585.6
16,42.27157,-71.71673,1585.6
16.2,42.27157,-71.71682,1585.6
16.4,42.27156,-71.71692,1585.6
16.6,42.27156,-71.71701,1585.6
16.8,42.27156,-71.7171,1585.6
17,42.27155,-71.71719,1585.6
17.2,42.27155,-71.71728,1585.6
17.4,42.27155,-71.71737,1585.7
17.6,42.27154,-71.71745,1585.7
17.8,42.27154,-71.71754,1585.7
18,42.27154,-71.71764,1585.7
18.2,42.27154,-71.71773,1585.7
18.4,42.27154,-71.71782,1585.7
18.6,42.27153,-71.71791,1585.7
18.8,42.27153,-71.718,1585.7
19,42.27153,-71.7181,1585.7
19.2,42.27153,-71.71819,1585.8
19.4,42.27153,-71.71828,1585.8
19.6,42.27153,-71.71837,1585.8
19.8,42.27153,-71.71846,1585.8
20,42.27153,-71.71855,1585.8
20.2,42.27153,-71.71863,1585.8
20.4,42.27153,-71.71872,1585.8
20.6,42.27153,-71.71883,1585.9
20.8,42.27153,-71.71892,1585.9
21,42.27153,-71.71901,1585.9
21.2,42.27153,-71.7191,1585.9
21.4,42.27153,-71.71919,1585.9
21.6,42.27153,-71.71928,1586
21.8,42.27154,-71.71935,1586
22,42.27154,-71.71944,1586
22.2,42.27154,-71.71954,1586
22.4,42.27154,-71.71964,1586.1
22.6,42.27154,-71.71973,1586.1
22.8,42.27155,-71.71981,1586.1
23,42.27155,-71.7199,1586.1
23.2,42.27155,-71.71999,1586.2
23.4,42.27155,-71.72007,1586.2
23.6,42.27156,-71.72016,1586.2
23.8,42.27156,-71.72026,1586.3
24,42.27156,-71.72035,1586.3
24.2,42.27157,-71.72045,1586.4
24.4,42.27157,-71.72053,1586.5
24.6,42.27157,-71.72062,1586.5
24.8,42.27158,-71.72073,1586.6
25,42.27158,-71.72082,1586.6
25.2,42.27159,-71.72091,1586.6
25.4,42.27159,-71.72101,1586.7
25.6,42.27159,-71.7211,1586.8
25.8,42.2716,-71.72119,1586.8
26,42.2716,-71.72127,1586.9
26.2,42.27161,-71.72136,1586.9
26.4,42.27161,-71.72146,1587.1
26.6,42.27162,-71.72155,1587.1
26.8,42.27162,-71.72164,1587.1
27,42.27163,-71.72173,1587.2
27.2,42.27163,-71.72182,1587.3
27.4,42.27164,-71.72191,1587.3
27.6,42.27164,-71.72199,1587.4
27.8,42.27165,-71.72208,1587.4
28,42.27166,-71.72218,1587.5
28.2,42.27166,-71.72228,1587.6
28.4,42.27167,-71.72237,1587.6
28.6,42.27167,-71.72245,1587.7
28.8,42.27168,-71.72254,1587.7
29,42.27169,-71.72265,1587.8
29.2,42.27169,-71.72274,1587.8
29.4,42.2717,-71.72284,1587.8
29.6,42.27171,-71.72293,1587.9
29.8,42.27171,-71.72302,1587.9
30,42.27172,-71.72311,1588
30.2,42.27173,-71.72319,1588
30.4,42.27173,-71.72328,1588.1
30.6,42.27174,-71.72338,1588.1
30.8,42.27175,-71.72347,1588.1
31,42.27176,-71.72356,1588.2
31.2,42.27176,-71.72365,1588.2
31.4,42.27177,-71.72374,1588.2
31.6,42.27178,-71.72383,1588.3
31.8,42.27178,-71.72391,1588.3
32,42.27179,-71.724,1588.3
32.2,42.2718,-71.7241,1588.4
32.4,42.27181,-71.72419,1588.4
32.6,42.27182,-71.72429,1588.4
32.8,42.27182,-71.72437,1588.5
33,42.27183,-71.72446,1588.5
33.2,42.27184,-71.72456,1588.5
33.4,42.27185,-71.72463,1588.6
33.6,42.27186,-71.72472,1588.6
33.8,42.27187,-71.72482,1588.7
34,42.27187,-71.72492,1588.7
34.2,42.27188,-71.72501,1588.7
34.4,42.27189,-71.72509,1588.7
34.6,42.2719,-71.72518,1588.8
34.8,42.27191,-71.72529,1588.8
35,42.27192,-71.72538,1588.8
35.2,42.27193,-71.72547,1588.9
35.4,42.27194,-71.72557,1588.9
35.6,42.27195,-71.72566,1588.9
