timestamp,latitude,longitude,altitude
497.2,42.27684,-71.78999,113.9
497.4,42.27684,-71.78999,113.8
497.6,42.27684,-71.78999,113.7
497.8,42.27684,-71.78999,113.6
498,42.27684,-71.78999,113.5
498.2,42.27684,-71.78999,113.4
498.4,42.27684,-71.78998,113.3
498.6,42.27684,-71.78998,113.3
498.8,42.27684,-71.78998,113.1
499,42.27685,-71.78998,113.1
499.2,42.27685,-71.78998,112.9
499.4,42.27685,-71.78998,112.8
499.6,42.27685,-71.78998,112.7
499.8,42.27685,-71.78998,112.6
500,42.27685,-71.78998,112.5
500.2,42.27685,-71.78998,112.5
500.4,42.27685,-71.78998,112.4
500.6,42.27686,-71.78998,112.3
500.8,42.27686,-71.78998,112.2
501,42.27686,-71.78998,112
501.2,42.27686,-71.78998,112
501.4,42.27686,-71.78998,111.9
501.6,42.27686,-71.78998,111.7
501.8,42.27687,-71.78998,111.7
502,42.27687,-71.78998,111.6
502.2,42.27687,-71.78998,111.5
502.4,42.27687,-71.78998,111.3
502.6,42.27687,-71.78998,111.2
502.8,42.27687,-71.78998,111.2
503,42.27688,-71.78998,111
503.2,42.27688,-71.78998,110.9
503.4,42.27688,-71.78998,110.9
503.6,42.27688,-71.78998,110.8
503.8,42.27688,-71.78998,110.7
504,42.27688,-71.78998,110.6
504.2,42.27688,-71.78998,110.4
504.4,42.27689,-71.78998,110.4
504.6,42.27689,-71.78998,110.3
504.8,42.27689,-71.78998,110.2
505,42.27689,-71.78998,110.1
505.2,42.27689,-71.78997,110
505.4,42.27689,-71.78997,109.9
505.6,42.27689,-71.78997,109.8
505.8,42.2769,-71.78997,109.7
506,42.2769,-71.78997,109.6
506.2,42.2769,-71.78997,109.5
506.4,42.2769,-71.78997,109.4
506.6,42.2769,-71.78997,109.3
506.8,42.2769,-71.78997,109.2
507,42.2769,-71.78997,109.1
507.2,42.2769,-71.78997,109
507.4,42.2769,-71.78997,108.9
507.6,42.27691,-71.78997,108.8
507.8,42.27691,-71.78996,108.7
508,42.27691,-71.78996,108.6
508.2,42.27691,-71.78996,108.5
508.4,42.27691,-71.78996,108.4
508.6,42.27691,-71.78996,108.3
508.8,42.27691,-71.78996,108.2
509,42.27691,-71.78996,108.1
509.2,42.27691,-71.78996,108
509.4,42.27691,-71.78995,107.8
509.6,42.27691,-71.78995,107.8
509.8,42.27692,-71.78995,107.7
510,42.27692,-71.78995,107.5
510.2,42.27692,-71.78995,107.5
510.4,42.27692,-71.78995,107.4
510.6,42.27692,-71.78995,107.3
510.8,42.27692,-71.78995,107.2
511,42.27692,-71.78994,107
511.2,42.27692,-71.78994,107
511.4,42.27692,-71.78994,106.9
