timestamp,latitude,longitude,altitude
0,42.27336,-71.7143,1806.6
0.2,42.27336,-71.71438,1806.6
0.4,42.27335,-71.71447,1806.6
0.6,42.27334,-71.71457,1806.6
0.8,42.27334,-71.71465,1806.6
1,42.27333,-71.71474,1806.6
1.2,42.27333,-71.71483,1806.6
1.4,42.27332,-71.71492,1806.7
1.6,42.27331,-71.71501,1806.7
1.8,42.27331,-71.71509,1806.7
2,42.2733,-71.71518,1806.7
2.2,42.2733,-71.71527,1806.7
2.4,42.27329,-71.71536,1806.7
2.6,42.27329,-71.71545,1806.7
2.8,42.27328,-71.71553,1806.7
3,42.27327,-71.71562,1806.7
3.2,42.27327,-71.71571,1806.7
3.4,42.27326,-71.71579,1806.8
3.6,42.27326,-71.71588,1806.8
3.8,42.27325,-71.71597,1806.8
4,42.27325,-71.71606,1806.8
4.2,42.27324,-71.71615,1806.8
4.4,42.27324,-71.71624,1806.8
4.6,42.27323,-71.71633,1806.8
4.8,42.27323,-71.71642,1806.8
5,42.27322,-71.71651,1806.8
5.2,42.27322,-71.7166,1806.8
5.4,42.27321,-71.71669,1806.8
5.6,42.2732,-71.71678,1806.8
5.8,42.2732,-71.71687,1806.8
6,42.27319,-71.71695,1806.8
6.2,42.27319,-71.71704,1806.8
6.4,42.27318,-71.71713,1806.7
6.6,42.27318,-71.71722,1806.7
6.8,42.27317,-71.71731,1806.7
7,42.27317,-71.7174,1806.7
7.2,42.27316,-71.71749,1806.7
7.4,42.27316,-71.71758,1806.7
7.6,42.27315,-71.71766,1806.7
7.8,42.27315,-71.71775,1806.7
8,42.27314,-71.71784,1806.7
8.2,42.27314,-71.71793,1806.7
8.4,42.27313,-71.71802,1806.7
8.6,42.27313,-71.71811,1806.7
8.8,42.27312,-71.7182,1806.7
9,42.27312,-71.71829,1806.7
9.2,42.27311,-71.71838,1806.7
9.4,42.27311,-71.71847,1806.7
9.6,42.2731,-71.71856,1806.7
9.8,42.2731,-71.71865,1806.7
10,42.27309,-71.71874,1806.7
10.2,42.27309,-71.71882,1806.7
10.4,42.27308,-71.71891,1806.7
10.6,42.27308,-71.71901,1806.7
10.8,42.27307,-71.7191,1806.7
11,42.27307,-71.71919,1806.7
11.2,42.27306,-71.71927,1806.7
11.4,42.27306,-71.71936,1806.7
11.6,42.27305,-71.71945,1806.7
11.8,42.27305,-71.71953,1806.6
12,42.27305,-71.71962,1806.6
12.2,42.27304,-71.71972,1806.6
12.4,42.27304,-71.71981,1806.6
12.6,42.27303,-71.71989,1806.6
12.8,42.27303,-71.71998,1806.6
13,42.27302,-71.72007,1806.5
13.2,42.27302,-71.72016,1806.5
13.4,42.27301,-71.72024,1806.5
13.6,42.27301,-71.72033,1806.5
13.8,42.273,-71.72042,1806.5
14,42.273,-71.72051,1806.5
14.2,42.27299,-71.7206,1806.4
14.4,42.27299,-71.72069,1806.4
14.6,42.27298,-71.72078,1806.4
14.8,42.27298,-71.72087,1806.4
15,42.27297,-71.72096,1806.4
15.2,42.27297,-71.72105,1806.4
15.4,42.27297,-71.72114,1806.4
15.6,42.27296,-71.72123,1806.4
15.8,42.27296,-71.72132,1806.4
16,42.27295,-71.72141,1806.4
16.2,42.27295,-71.72149,1806.4
16.4,42.27294,-71.72159,1806.4
16.6,42.27294,-71.72168,1806.4
16.8,42.27294,-71.72177,1806.4
17,42.27293,-71.72186,1806.4
17.2,42.27293,-71.72195,1806.4
17.4,42.27292,-71.72203,1806.4
17.6,42.27292,-71.72212,1806.4
17.8,42.27292,-71.72221,1806.4
18,42.27291,-71.7223,1806.4
18.2,42.27291,-71.72239,1806.4
18.4,42.2729,-71.72248,1806.4
18.6,42.2729,-71.72257,1806.4
18.8,42.2729,-71.72266,1806.4
19,42.27289,-71.72275,1806.5
19.2,42.27289,-71.72284,1806.5
19.4,42.27288,-71.72293,1806.5
19.6,42.27288,-71.72303,1806.5
19.8,42.27288,-71.72311,1806.5
20,42.27287,-71.7232,1806.5
20.2,42.27287,-71.72329,1806.5
20.4,42.27286,-71.72338,1806.5
20.6,42.27286,-71.72347,1806.5
20.8,42.27286,-71.72356,1806.5
21,42.27285,-71.72365,1806.5
21.2,42.27285,-71.72374,1806.5
21.4,42.27285,-71.72383,1806.5
21.6,42.27284,-71.72392,1806.5
21.8,42.27284,-71.72401,1806.5
22,42.27284,-71.72409,1806.5
22.2,42.27283,-71.72419,1806.5
22.4,42.27283,-71.72428,1806.5
22.6,42.27282,-71.72437,1806.5
22.8,42.27282,-71.72446,1806.5
23,42.27282,-71.72454,1806.5
23.2,42.27282,-71.72463,1806.5
23.4,42.27281,-71.72472,1806.4
23.6,42.27281,-71.72481,1806.4
23.8,42.27281,-71.7249,1806.4
24,42.2728,-71.72499,1806.4
24.2,42.2728,-71.72508,1806.4
24.4,42.2728,-71.72517,1806.4
24.6,42.27279,-71.72525,1806.4
24.8,42.27279,-71.72535,1806.3
25,42.27279,-71.72544,1806.3
25.2,42.27278,-71.72553,1806.3
25.4,42.27278,-71.72562,1806.3
25.6,42.27278,-71.72571,1806.3
25.8,42.27277,-71.7258,1806.3
26,42.27277,-71.72588,1806.3
26.2,42.27277,-71.72597,1806.3
26.4,42.27276,-71.72607,1806.3
26.6,42.27276,-71.72616,1806.3
26.8,42.27276,-71.72625,1806.3
27,42.27275,-71.72634,1806.3
27.2,42.27275,-71.72642,1806.3
27.4,42.27275,-71.72651,1806.3
27.6,42.27274,-71.7266,1806.3
27.8,42.27274,-71.72669,1806.3
28,42.27274,-71.72678,1806.3
28.2,42.27273,-71.72687,1806.3
28.4,42.27273,-71.72696,1806.2
28.6,42.27273,-71.72705,1806.2
28.8,42.27272,-71.72714,1806.2
29,42.27272,-71.72723,1806.2
29.2,42.27272,-71.72732,1806.2
29.4,42.27271,-71.72741,1806.2
29.6,42.27271,-71.7275,1806.1
29.8,42.27271,-71.72759,1806.1
30,42.2727,-71.72768,1806.1
30.2,42.2727,-71.72777,1806.1
30.4,42.2727,-71.72786,1806.1
30.6,42.27269,-71.72795,1806
30.8,42.27269,-71.72804,1806
31,42.27269,-71.72813,1806
31.2,42.27268,-71.72822,1806
31.4,42.27268,-71.72831,1806
31.6,42.27268,-71.7284,1806
31.8,42.27267,-71.72848,1805.9
32,42.27267,-71.72857,1805.9
32.2,42.27267,-71.72866,1805.9
32.4,42.27266,-71.72875,1805.9
32.6,42.27266,-71.72884,1805.9
32.8,42.27266,-71.72893,1805.8
33,42.27265,-71.72902,1805.8
33.2,42.27265,-71.72911,1805.8
33.4,42.27265,-71.72919,1805.8
33.6,42.27264,-71.72928,1805.8
33.8,42.27264,-71.72937,1805.7
34,42.27264,-71.72946,1805.7
34.2,42.27263,-71.72955,1805.7
34.4,42.27263,-71.72964,1805.7
34.6,42.27263,-71.72973,1805.7
34.8,42.27262,-71.72983,1805.7
35,42.27262,-71.72992,1805.7
35.2,42.27262,-71.73001,1805.7
35.4,42.27262,-71.7301,1805.6
35.6,42.27261,-71.73019,1805.6
35.8,42.27261,-71.73028,1805.6
36,42.27261,-71.73036,1805.6
36.2,42.2726,-71.73045,1805.6
36.4,42.2726,-71.73055,1805.6
