103.2,42.27615,-71.79333,1114
103.4,42.27615,-71.79333,1113.2
103.6,42.27615,-71.79332,1112.4
103.8,42.27616,-71.79332,1111.7
104,42.27616,-71.79331,1110.9
104.2,42.27617,-71.79331,1110
104.4,42.27618,-71.7933,1109.2
104.6,42.27618,-71.7933,1108.4
104.8,42.27619,-71.79329,1107.6
105,42.27619,-71.79329,1106.8
105.2,42.2762,-71.79328,1106.1
105.4,42.2762,-71.79328,1105.3
105.6,42.27621,-71.79327,1104.5
105.8,42.27621,-71.79327,1103.6
106,42.27622,-71.79326,1102.8
106.2,42.27622,-71.79326,1102
106.4,42.27622,-71.79326,1101.2
106.6,42.27623,-71.79325,1100.4
106.8,42.27623,-71.79325,1099.6
107,42.27623,-71.79325,1098.9
107.2,42.27624,-71.79325,1098.1
107.4,42.27624,-71.79325,1097.2
107.6,42.27625,-71.79324,1096.4
107.8,42.27625,-71.79324,1095.6
108,42.27625,-71.79324,1094.8
108.2,42.27626,-71.79323,1094
108.4,42.27626,-71.79323,1093.2
108.6,42.27626,-71.79323,1092.5
108.8,42.27626,-71.79322,1091.7
109,42.27627,-71.79322,1090.8
109.2,42.27627,-71.79321,1090
109.4,42.27627,-71.79321,1089.2
109.6,42.27627,-71.79321,1088.4
109.8,42.27627,-71.7932,1087.7
110,42.27627,-71.7932,1086.9
110.2,42.27627,-71.79319,1086.2
110.4,42.27627,-71.79319,1085.5
110.6,42.27628,-71.79319,1084.6
110.8,42.27628,-71.79318,1083.8
111,42.27628,-71.79318,1083
111.2,42.27628,-71.79317,1082.3
111.4,42.27629,-71.79316,1081.5
111.6,42.27629,-71.79316,1080.7
111.8,42.27629,-71.79315,1080
112,42.27629,-71.79314,1079.2
112.2,42.27629,-71.79313,1078.3
112.4,42.2763,-71.79313,1077.5
112.6,42.2763,-71.79312,1076.7
112.8,42.2763,-71.79311,1075.9
113,42.2763,-71.7931,1075.2
113.2,42.27631,-71.7931,1074.4
113.4,42.27631,-71.79309,1073.7
113.6,42.27631,-71.79309,1072.9
113.8,42.27631,-71.79308,1072
114,42.27632,-71.79307,1071.2
114.2,42.27632,-71.79307,1070.4
114.4,42.27633,-71.79306,1069.6
114.6,42.27633,-71.79306,1068.8
114.8,42.27634,-71.79305,1068
115,42.27634,-71.79305,1067.3
115.2,42.27635,-71.79304,1066.5
115.4,42.27635,-71.79303,1065.7
115.6,42.27636,-71.79303,1064.9
115.8,42.27636,-71.79302,1064.1
116,42.27637,-71.79302,1063.3
116.2,42.27637,-71.79302,1062.5
116.4,42.27638,-71.79301,1061.7
116.6,42.27638,-71.79301,1061
116.8,42.27638,-71.79301,1060.2
117,42.27639,-71.793,1059.3
117.2,42.27639,-71.793,1058.5
117.4,42.2764,-71.793,1057.7
117.6,42.2764,-71.79299,1057
117.8,42.27641,-71.79299,1056.2
118,42.27641,-71.79299,1055.4
118.2,42.27641,-71.79298,1054.7
118.4,42.27642,-71.79298,1053.9
118.6,42.27642,-71.79297,1053
118.8,42.27642,-71.79297,1052.2
119,42.27643,-71.79296,1051.4
119.2,42.27643,-71.79296,1050.6
119.4,42.27643,-71.79296,1049.8
119.6,42.27643,-71.79295,1049
119.8,42.27643,-71.79295,1048.4
120,42.27644,-71.79294,1047.6
120.2,42.27644,-71.79294,1046.8
120.4,42.27644,-71.79293,1046
120.6,42.27645,-71.79293,1045.2
120.8,42.27645,-71.79293,1044.5
121,42.27645,-71.79292,1043.7
121.2,42.27646,-71.79292,1042.9
121.4,42.27646,-71.79291,1042.2
121.6,42.27647,-71.79291,1041.4
121.8,42.27647,-71.7929,1040.6
122,42.27648,-71.7929,1039.8
122.2,42.27648,-71.79289,1039
122.4,42.27648,-71.79289,1038.3
122.6,42.27649,-71.79288,1037.5
122.8,42.27649,-71.79288,1036.8
123,42.27649,-71.79287,1036.1
123.2,42.2765,-71.79287,1035.3
123.4,42.2765,-71.79287,1034.5
123.6,42.27651,-71.79286,1033.7
123.8,42.27651,-71.79286,1032.8
124,42.27651,-71.79286,1032.1
124.2,42.27652,-71.79286,1031.3
124.4,42.27652,-71.79286,1030.5
124.6,42.27652,-71.79286,1029.9
124.8,42.27653,-71.79285,1029.1
125,42.27653,-71.79285,1028.2
125.2,42.27654,-71.79285,1027.4
125.4,42.27654,-71.79285,1026.7
125.6,42.27655,-71.79285,1025.9
125.8,42.27655,-71.79285,1025.1
126,42.27655,-71.79284,1024.3
126.2,42.27656,-71.79284,1023.7
126.4,42.27656,-71.79284,1022.9
126.6,42.27656,-71.79284,1022
126.8,42.27656,-71.79284,1021.3
127,42.27657,-71.79284,1020.5
127.2,42.27657,-71.79284,1019.7
127.4,42.27657,-71.79284,1019
127.6,42.27657,-71.79284,1018.2
127.8,42.27657,-71.79284,1017.5
128,42.27658,-71.79284,1016.7
128.2,42.27658,-71.79284,1015.9
128.4,42.27658,-71.79284,1015.1
128.6,42.27658,-71.79284,1014.3
128.8,42.27659,-71.79283,1013.6
129,42.27659,-71.79283,1012.8
129.2,42.27659,-71.79283,1012
129.4,42.27659,-71.79283,1011.3
129.6,42.2766,-71.79283,1010.4
129.8,42.2766,-71.79283,1009.6
130,42.27661,-71.79283,1008.8
130.2,42.27661,-71.79283,1008
130.4,42.27661,-71.79282,1007.2
130.6,42.27662,-71.79282,1006.4
130.8,42.27662,-71.79282,1005.6
131,42.27662,-71.79281,1004.9
131.2,42.27663,-71.79281,1004.2
131.4,42.27663,-71.79281,1003.3
131.6,42.27664,-71.7928,1002.6
131.8,42.27664,-71.7928,1001.8
132,42.27664,-71.7928,1001
132.2,42.27665,-71.7928,1000.2
132.4,42.27665,-71.7928,999.4
132.6,42.27666,-71.79279,998.7
132.8,42.27666,-71.79279,997.9
133,42.27667,-71.79279,997.1
133.2,42.27667,-71.79279,996.4
133.4,42.27668,-71.79279,995.6
133.6,42.27668,-71.79279,994.8
133.8,42.27669,-71.79279,994.1
134,42.2767,-71.79279,993.3
134.2,42.2767,-71.79279,992.6
134.4,42.27671,-71.79279,991.8
134.6,42.27671,-71.79279,991
134.8,42.27672,-71.79278,990.3
135,42.27672,-71.79278,989.5
135.2,42.27673,-71.79278,988.8
135.4,42.27673,-71.79278,988.1
135.6,42.27674,-71.79278,987.3
