21.6,26.77,-7451.1,7.4615
21.7,26.213,-7440.6,8.5261
21.8,29.388,-7440.3,8.6262
21.9,26.506,-7445.2,8.963
22,29.671,-7440.7,8.9469
22.1,27.763,-7437.4,7.0185
22.2,30.25,-7443.2,8.2414
22.3,25.752,-7442.7,8.2043
22.4,19.11,-7440.2,6.1013
22.5,23.423,-7435.2,7.1276
22.6,24.609,-7436.4,9.2125
22.7,25.935,-7436.9,7.3372
22.8,23.962,-7432.3,8.6778
22.9,26.957,-7438,6.6734
23,26.098,-7437,8.7252
23.1,31.204,-7433,9.3113
23.2,21.533,-7431.1,9.5727
23.3,25.387,-7430.4,7.9978
23.4,24.274,-7433.3,7.4555
23.5,29.165,-7430.9,9.2224
23.6,26.979,-7429.6,8.3953
23.7,27.785,-7427.4,8.4988
23.8,25.03,-7426.7,9.6707
23.9,28.103,-7425.6,10.268
24,29.938,-7427.7,7.5648
24.1,23.287,-7422.9,7.9487
24.2,22.657,-7420.6,8.5207
24.3,25.576,-7423.5,9.105
24.4,23.299,-7423.1,9.7745
24.5,29.057,-7419.7,8.9998
24.6,24.541,-7422.9,8.0046
24.7,22.054,-7414.3,9.4365
24.8,25.608,-7421.1,9.0163
24.9,23.007,-7417.8,8.2733
25,20.974,-7419.4,9.0296
